,n,k,n_changes,n_matches
0,3000,3,2,2529
1,3000,3,0,2509
2,3000,3,0,2534
3,3000,3,0,2513
4,3000,3,3,2523
5,3000,3,5,2537
6,3000,3,0,2534
7,3000,3,0,2523
8,3000,3,0,2521
9,3000,3,0,2518
10,3000,3,3,2497
11,3000,3,3,2516
12,3000,3,0,2525
13,3000,3,0,2532
14,3000,3,0,2513
15,3000,3,3,2530
16,3000,3,0,2537
17,3000,3,0,2525
18,3000,3,0,2520
19,3000,3,0,2513
20,3000,3,0,2539
21,3000,3,7,2523
22,3000,3,0,2533
23,3000,3,0,2534
24,3000,3,3,2519
25,3000,3,0,2510
26,3000,3,2,2533
27,3000,3,4,2547
28,3000,3,3,2523
29,3000,3,0,2522
30,3000,3,0,2496
31,3000,3,0,2505
32,3000,3,13,2502
33,3000,3,2,2521
34,3000,3,0,2515
35,3000,3,0,2525
36,3000,3,2,2501
37,3000,3,0,2532
38,3000,3,0,2505
39,3000,3,0,2531
40,3000,3,0,2533
41,3000,3,0,2508
42,3000,3,0,2515
43,3000,3,0,2557
44,3000,3,0,2526
45,3000,3,3,2527
46,3000,3,4,2528
47,3000,3,0,2529
48,3000,3,0,2522
49,3000,3,0,2520
50,3000,3,0,2519
51,3000,3,0,2533
52,3000,3,2,2498
53,3000,3,0,2538
54,3000,3,0,2520
55,3000,3,0,2527
56,3000,3,3,2530
57,3000,3,0,2506
58,3000,3,0,2529
59,3000,3,2,2509
60,3000,3,0,2518
61,3000,3,0,2503
62,3000,3,0,2536
63,3000,3,7,2534
64,3000,3,0,2509
65,3000,3,3,2532
66,3000,3,6,2496
67,3000,3,0,2512
68,3000,3,5,2530
69,3000,3,0,2524
70,3000,3,2,2526
71,3000,3,0,2515
72,3000,3,0,2528
73,3000,3,0,2517
74,3000,3,2,2527
75,3000,3,0,2518
76,3000,3,3,2504
77,3000,3,0,2524
78,3000,3,0,2526
79,3000,3,0,2515
80,3000,3,0,2544
81,3000,3,0,2513
82,3000,3,0,2503
83,3000,3,11,2496
84,3000,3,0,2534
85,3000,3,0,2479
86,3000,3,2,2518
87,3000,3,0,2529
88,3000,3,0,2516
89,3000,3,0,2508
90,3000,3,0,2537
91,3000,3,0,2537
92,3000,3,0,2520
93,3000,3,2,2520
94,3000,3,0,2531
95,3000,3,0,2506
96,3000,3,0,2516
97,3000,3,0,2538
98,3000,3,0,2525
99,3000,3,0,2531
100,3000,3,0,2534
101,3000,3,4,2522
102,3000,3,0,2499
103,3000,3,0,2551
104,3000,3,0,2500
105,3000,3,0,2529
106,3000,3,0,2530
107,3000,3,0,2521
108,3000,3,0,2512
109,3000,3,0,2517
110,3000,3,0,2522
111,3000,3,0,2527
112,3000,3,0,2517
113,3000,3,0,2522
114,3000,3,0,2514
115,3000,3,0,2532
116,3000,3,0,2545
117,3000,3,0,2535
118,3000,3,5,2513
119,3000,3,0,2520
120,3000,3,3,2516
121,3000,3,0,2505
122,3000,3,0,2518
123,3000,3,0,2512
124,3000,3,0,2537
125,3000,3,0,2521
126,3000,3,0,2540
127,3000,3,2,2499
128,3000,3,0,2517
129,3000,3,0,2539
130,3000,3,3,2537
131,3000,3,0,2537
132,3000,3,0,2542
133,3000,3,0,2516
134,3000,3,0,2513
135,3000,3,0,2527
136,3000,3,0,2547
137,3000,3,0,2533
138,3000,3,2,2504
139,3000,3,2,2526
140,3000,3,0,2515
141,3000,3,0,2538
142,3000,3,0,2526
143,3000,3,2,2511
144,3000,3,0,2515
145,3000,3,0,2528
146,3000,3,0,2514
147,3000,3,0,2534
148,3000,3,0,2524
149,3000,3,0,2512
150,3000,3,0,2541
151,3000,3,7,2532
152,3000,3,0,2506
153,3000,3,0,2513
154,3000,3,0,2539
155,3000,3,2,2512
156,3000,3,3,2514
157,3000,3,0,2511
158,3000,3,0,2511
159,3000,3,0,2524
160,3000,3,0,2533
161,3000,3,2,2526
162,3000,3,0,2512
163,3000,3,4,2528
164,3000,3,0,2541
165,3000,3,0,2514
166,3000,3,0,2513
167,3000,3,0,2523
168,3000,3,0,2541
169,3000,3,0,2525
170,3000,3,0,2506
171,3000,3,6,2548
172,3000,3,0,2504
173,3000,3,0,2520
174,3000,3,0,2504
175,3000,3,0,2497
176,3000,3,3,2505
177,3000,3,4,2511
178,3000,3,0,2511
179,3000,3,7,2544
180,3000,3,0,2538
181,3000,3,0,2518
182,3000,3,0,2496
183,3000,3,0,2547
184,3000,3,0,2553
185,3000,3,0,2536
186,3000,3,0,2528
187,3000,3,0,2534
188,3000,3,0,2512
189,3000,3,0,2519
190,3000,3,3,2515
191,3000,3,4,2502
192,3000,3,0,2523
193,3000,3,0,2515
194,3000,3,0,2524
195,3000,3,0,2523
196,3000,3,0,2528
197,3000,3,0,2542
198,3000,3,0,2537
199,3000,3,0,2510
200,3000,3,0,2503
201,3000,3,4,2520
202,3000,3,9,2519
203,3000,3,0,2530
204,3000,3,0,2519
205,3000,3,0,2534
206,3000,3,0,2551
207,3000,3,0,2517
208,3000,3,0,2525
209,3000,3,0,2518
210,3000,3,0,2545
211,3000,3,0,2549
212,3000,3,0,2530
213,3000,3,0,2513
214,3000,3,6,2519
215,3000,3,0,2518
216,3000,3,0,2497
217,3000,3,0,2531
218,3000,3,0,2519
219,3000,3,0,2511
220,3000,3,0,2496
221,3000,3,0,2539
222,3000,3,0,2521
223,3000,3,0,2518
224,3000,3,0,2505
225,3000,3,0,2546
226,3000,3,0,2539
227,3000,3,0,2499
228,3000,3,0,2516
