,n,k,cycle_lengths_eadam,as_percent_of_matches_eadam
0,3000,6,59,0.021200143729788
1,3000,6,16,0.005749191519942508
2,3000,6,27,0.009701760689902982
3,3000,6,14,0.005030542579949695
4,3000,6,7,0.0025152712899748474
5,3000,6,3,0.0010779734099892202
6,3000,6,2,0.0007186489399928135
7,3000,6,2,0.0007243752263672582
8,3000,6,32,0.011590003621876132
9,3000,6,36,0.013038754074610649
10,3000,6,13,0.004708438971387179
11,3000,6,9,0.0032596885186526622
12,3000,6,16,0.005795001810938066
13,3000,6,3,0.0010865628395508873
14,3000,6,3,0.0010865628395508873
15,3000,6,7,0.0025353132922854038
16,3000,6,3,0.0010865628395508873
17,3000,6,3,0.0010865628395508873
18,3000,6,22,0.007882479398065209
19,3000,6,55,0.019706198495163023
20,3000,6,21,0.007524184879971337
21,3000,6,21,0.007524184879971337
22,3000,6,18,0.006449301325689717
23,3000,6,7,0.0025080616266571123
24,3000,6,7,0.0025080616266571123
25,3000,6,2,0.0007165890361877463
26,3000,6,40,0.0144248106743599
27,3000,6,17,0.006130544536602957
28,3000,6,24,0.00865488640461594
29,3000,6,3,0.0010818608005769925
30,3000,6,24,0.00865488640461594
31,3000,6,7,0.0025243418680129825
32,3000,6,8,0.00288496213487198
33,3000,6,8,0.00288496213487198
34,3000,6,3,0.0010818608005769925
35,3000,6,92,0.033224990971469845
36,3000,6,24,0.00866738894907909
37,3000,6,14,0.005055976886962802
38,3000,6,7,0.002527988443481401
39,3000,6,11,0.0039725532683279165
40,3000,6,2,0.0007222824124232575
41,3000,6,3,0.0010834236186348862
42,3000,6,106,0.03803372802296376
43,3000,6,10,0.003588087549336204
44,3000,6,24,0.008611410118406888
45,3000,6,28,0.010046645138141371
46,3000,6,5,0.001794043774668102
47,3000,6,15,0.005382131324004306
48,3000,6,2,0.0007176175098672408
49,3000,6,6,0.002152852529601722
50,3000,6,113,0.04060366510959396
51,3000,6,36,0.012935680919870643
52,3000,6,5,0.0017966223499820337
53,3000,6,3,0.0010779734099892202
54,3000,6,16,0.005749191519942508
55,3000,6,11,0.003952569169960474
56,3000,6,5,0.0017966223499820337
57,3000,6,6,0.0021559468199784403
58,3000,6,55,0.019706198495163023
59,3000,6,77,0.027588677893228233
60,3000,6,13,0.004657828735220351
61,3000,6,22,0.007882479398065209
62,3000,6,3,0.0010748835542816195
63,3000,6,7,0.0025080616266571123
64,3000,6,81,0.029021855965603725
65,3000,6,18,0.006449301325689717
66,3000,6,9,0.0032246506628448583
67,3000,6,2,0.0007165890361877463
68,3000,6,12,0.004299534217126478
69,3000,6,13,0.004657828735220351
70,3000,6,12,0.004299534217126478
71,3000,6,2,0.0007165890361877463
72,3000,6,22,0.007899461400359067
73,3000,6,36,0.012926391382405745
74,3000,6,56,0.020107719928186715
75,3000,6,24,0.008617594254937163
76,3000,6,12,0.004308797127468581
77,3000,6,11,0.0039497307001795335
78,3000,6,4,0.001436265709156194
79,3000,6,7,0.0025134649910233393
80,3000,6,2,0.000718132854578097
81,3000,6,54,0.019403521379805964
82,3000,6,35,0.012576356449874237
83,3000,6,16,0.005749191519942508
84,3000,6,5,0.0017966223499820337
85,3000,6,19,0.006827164929931728
86,3000,6,17,0.006108515989938915
87,3000,6,12,0.004311893639956881
88,3000,6,9,0.0032339202299676607
89,3000,6,7,0.0025152712899748474
90,3000,6,4,0.0014456089627755693
91,3000,6,107,0.038670039754246474
92,3000,6,16,0.005782435851102277
93,3000,6,13,0.0046982291290206
94,3000,6,11,0.003975424647632815
95,3000,6,6,0.0021684134441633538
96,3000,6,3,0.0010842067220816769
97,3000,6,5,0.0018070112034694614
98,3000,6,4,0.0014456089627755693
99,3000,6,4,0.0014456089627755693
100,3000,6,102,0.036637931034482756
101,3000,6,11,0.003951149425287357
102,3000,6,8,0.0028735632183908046
103,3000,6,22,0.007862759113652609
104,3000,6,8,0.0028591851322373124
105,3000,6,4,0.0014295925661186562
106,3000,6,25,0.008934953538241601
107,3000,6,20,0.007147962830593281
108,3000,6,8,0.0028591851322373124
109,3000,6,7,0.0025017869907076485
110,3000,6,4,0.0014295925661186562
111,3000,6,3,0.001072194424588992
112,3000,6,78,0.02810810810810811
113,3000,6,16,0.005765765765765766
114,3000,6,60,0.021621621621621623
115,3000,6,23,0.008288288288288289
116,3000,6,7,0.0025225225225225223
117,3000,6,6,0.002162162162162162
118,3000,6,2,0.0007207207207207207
119,3000,6,43,0.01545095220984549
120,3000,6,29,0.010420409629895796
121,3000,6,11,0.003952569169960474
122,3000,6,8,0.002874595759971254
123,3000,6,19,0.006827164929931728
124,3000,6,7,0.0025152712899748474
125,3000,6,10,0.0035932446999640674
126,3000,6,8,0.002874595759971254
127,3000,6,9,0.0032339202299676607
128,3000,6,52,0.01866475233309404
129,3000,6,21,0.007537688442211055
130,3000,6,6,0.0021536252692031586
131,3000,6,38,0.013639626704953339
132,3000,6,19,0.0068198133524766695
133,3000,6,23,0.008255563531945441
134,3000,6,3,0.0010768126346015793
135,3000,6,2,0.0007178750897343862
136,3000,6,2,0.0007178750897343862
137,3000,6,32,0.011473646468268197
138,3000,6,24,0.008605234851201148
139,3000,6,27,0.00968088920760129
140,3000,6,14,0.005019720329867336
141,3000,6,4,0.0014342058085335247
