,n,k,cycle_lengths_eadam,as_percent_of_matches_eadam
0,4000,6,89,0.02395048439181916
1,4000,6,10,0.002691065662002153
2,4000,6,39,0.010495156081808395
3,4000,6,34,0.00914962325080732
4,4000,6,10,0.002691065662002153
5,4000,6,5,0.0013455328310010765
6,4000,6,9,0.0024239159709130084
7,4000,6,108,0.0290869916509561
8,4000,6,13,0.0035012119579854563
9,4000,6,9,0.0024239159709130084
10,4000,6,17,0.004578507945057905
11,4000,6,4,0.0010772959870724481
12,4000,6,10,0.00269323996768112
13,4000,6,4,0.0010772959870724481
14,4000,6,3,0.0008079719903043361
15,4000,6,112,0.03018054432767448
16,4000,6,8,0.002155753166262463
17,4000,6,34,0.009161950956615468
18,4000,6,84,0.02263540824575586
19,4000,6,18,0.004850444624090542
20,4000,6,36,0.009698275862068966
21,4000,6,28,0.007543103448275862
22,4000,6,78,0.02101293103448276
23,4000,6,32,0.008620689655172414
24,4000,6,4,0.0010775862068965517
25,4000,6,7,0.0018857758620689656
26,4000,6,2,0.0005387931034482759
27,4000,6,26,0.007004310344827586
28,4000,6,41,0.011069114470842332
29,4000,6,66,0.017818574514038878
30,4000,6,6,0.0016198704103671706
31,4000,6,11,0.0029697624190064796
32,4000,6,7,0.0018898488120950325
33,4000,6,21,0.005669546436285098
34,4000,6,6,0.0016198704103671706
35,4000,6,7,0.0018898488120950325
36,4000,6,10,0.0026954177897574125
37,4000,6,18,0.004851752021563342
38,4000,6,16,0.00431266846361186
39,4000,6,29,0.007816711590296496
40,4000,6,16,0.00431266846361186
41,4000,6,3,0.0008086253369272237
42,4000,6,3,0.0008086253369272237
43,4000,6,9,0.002425876010781671
44,4000,6,3,0.0008086253369272237
45,4000,6,125,0.03369272237196765
46,4000,6,4,0.001078167115902965
47,4000,6,6,0.0016172506738544475
48,4000,6,37,0.009973045822102426
49,4000,6,12,0.003234501347708895
50,4000,6,7,0.0018867924528301887
51,4000,6,16,0.00431266846361186
52,4000,6,22,0.005978260869565218
53,4000,6,11,0.002989130434782609
54,4000,6,30,0.008152173913043478
55,4000,6,9,0.0024456521739130437
56,4000,6,23,0.00625
57,4000,6,11,0.002989130434782609
58,4000,6,5,0.001358695652173913
59,4000,6,10,0.002717391304347826
60,4000,6,12,0.003260869565217391
61,4000,6,6,0.0016304347826086956
62,4000,6,36,0.009782608695652175
63,4000,6,2,0.0005434782608695652
64,4000,6,17,0.004619565217391305
65,4000,6,5,0.001358695652173913
66,4000,6,181,0.048773915386688224
67,4000,6,4,0.0010778765831312314
68,4000,6,3,0.0008084074373484236
69,4000,6,6,0.0016168148746968471
70,4000,6,15,0.004042037186742118
71,4000,6,4,0.0010778765831312314
72,4000,6,75,0.02017213555675094
73,4000,6,19,0.005110274341043572
74,4000,6,17,0.00457235072619688
75,4000,6,21,0.005648197955890263
76,4000,6,16,0.004303388918773534
77,4000,6,11,0.0029585798816568047
78,4000,6,3,0.0008068854222700376
79,4000,6,6,0.0016137708445400753
80,4000,6,2,0.0005379236148466917
81,4000,6,3,0.0008068854222700376
82,4000,6,3,0.0008068854222700376
83,4000,6,37,0.009946236559139785
84,4000,6,36,0.00967741935483871
85,4000,6,81,0.021774193548387097
86,4000,6,32,0.008602150537634409
87,4000,6,11,0.002956989247311828
88,4000,6,2,0.0005376344086021505
89,4000,6,2,0.0005387931034482759
90,4000,6,7,0.0018857758620689656
91,4000,6,2,0.0005387931034482759
92,4000,6,37,0.009967672413793104
93,4000,6,5,0.0013469827586206897
94,4000,6,15,0.004040948275862069
95,4000,6,15,0.004040948275862069
96,4000,6,11,0.002963362068965517
97,4000,6,2,0.0005387931034482759
98,4000,6,4,0.0010775862068965517
