,n,k,cycle_lengths_eadam,as_percent_of_matches_eadam
0,7000,7,4,0.0006091989034419738
1,7000,7,312,0.04751751446847396
2,7000,7,351,0.0534572037770332
3,7000,7,5,0.0007614986293024672
4,7000,7,16,0.0024367956137678953
5,7000,7,22,0.003350593968930856
6,7000,7,2,0.0003045994517209869
7,7000,7,178,0.02697378390665252
8,7000,7,201,0.030459160478860433
9,7000,7,189,0.028640703136838915
10,7000,7,13,0.001969995453856645
11,7000,7,45,0.006819215032580694
12,7000,7,20,0.0030307622367025306
13,7000,7,43,0.006516138808910441
14,7000,7,31,0.004697681466888923
15,7000,7,28,0.004243067131383543
16,7000,7,13,0.001969995453856645
17,7000,7,2,0.00030307622367025305
18,7000,7,218,0.03324184202500762
19,7000,7,267,0.04071363220494053
20,7000,7,77,0.011741384568465995
21,7000,7,38,0.005794449527294907
22,7000,7,26,0.003964623360780726
23,7000,7,10,0.0015248551387618177
24,7000,7,9,0.0013723696248856359
25,7000,7,4,0.000609942055504727
26,7000,7,2,0.0003049710277523635
27,7000,7,218,0.03313573491412069
28,7000,7,219,0.033287733698130414
29,7000,7,40,0.006079951360389117
30,7000,7,20,0.0030399756801945585
31,7000,7,70,0.010639914880680954
32,7000,7,23,0.0034959720322237423
33,7000,7,60,0.009119927040583675
34,7000,7,10,0.0015199878400972793
35,7000,7,4,0.0006079951360389116
36,7000,7,3,0.00045599635202918376
37,7000,7,9,0.0013679890560875513
38,7000,7,3,0.00045599635202918376
39,7000,7,440,0.06693033160937024
40,7000,7,14,0.0021296014602981443
41,7000,7,8,0.001216915120170368
42,7000,7,116,0.017645269242470337
43,7000,7,56,0.008518405841192577
44,7000,7,25,0.0038028597505324006
45,7000,7,14,0.0021296014602981443
46,7000,7,13,0.001977487070276848
47,7000,7,5,0.0007605719501064801
48,7000,7,3,0.00045634317006388805
49,7000,7,72,0.010902483343428226
50,7000,7,263,0.03982434887946699
51,7000,7,241,0.036493034524530586
52,7000,7,19,0.0028770442156268927
53,7000,7,8,0.0012113870381586917
54,7000,7,6,0.0009085402786190188
55,7000,7,13,0.001968503937007874
56,7000,7,605,0.09181969949916527
57,7000,7,6,0.0009106085900743664
58,7000,7,48,0.007284868720594931
59,7000,7,10,0.0015176809834572772
60,7000,7,8,0.0012141447867658219
61,7000,7,627,0.09497122084216904
62,7000,7,20,0.003029385034837928
63,7000,7,18,0.002726446531354135
64,7000,7,76,0.011511663132384126
65,7000,7,77,0.011663132384126022
66,7000,7,11,0.0016661617691608604
67,7000,7,2,0.0003029385034837928
68,7000,7,11,0.001668436220233581
69,7000,7,369,0.055968451387835585
70,7000,7,55,0.008342181101167905
71,7000,7,80,0.012134081601698772
72,7000,7,69,0.01046564538146519
73,7000,7,23,0.0034885484604883967
74,7000,7,79,0.011982405581677538
75,7000,7,14,0.002123464280297285
76,7000,7,10,0.0015167602002123465
77,7000,7,5,0.0007583801001061733
78,7000,7,399,0.06040878122634368
79,7000,7,182,0.027554882664647996
80,7000,7,31,0.004693414080242241
81,7000,7,6,0.0009084027252081756
82,7000,7,16,0.0024224072672218017
83,7000,7,6,0.0009084027252081756
84,7000,7,16,0.0024316109422492403
85,7000,7,200,0.030395136778115502
86,7000,7,343,0.052127659574468084
87,7000,7,22,0.0033434650455927053
88,7000,7,7,0.0010638297872340426
89,7000,7,8,0.0012158054711246201
90,7000,7,12,0.00182370820668693
91,7000,7,10,0.001519756838905775
92,7000,7,4,0.0006079027355623101
93,7000,7,24,0.00364741641337386
94,7000,7,7,0.0010638297872340426
95,7000,7,15,0.0022796352583586625
96,7000,7,13,0.001975683890577508
97,7000,7,11,0.0016717325227963526
98,7000,7,440,0.0667779632721202
99,7000,7,50,0.007588404917286387
100,7000,7,55,0.008347245409015025
101,7000,7,6,0.0009106085900743664
102,7000,7,11,0.001669449081803005
103,7000,7,37,0.005615419638791926
104,7000,7,62,0.009409622097435118
105,7000,7,7,0.001062376688420094
106,7000,7,19,0.002883593868568827
107,7000,7,16,0.0024282895735316438
108,7000,7,15,0.002276521475185916
109,7000,7,83,0.012589109661762476
110,7000,7,313,0.04747459426664644
111,7000,7,182,0.027605035643864705
112,7000,7,69,0.01046564538146519
113,7000,7,9,0.0013650841801911117
114,7000,7,18,0.0027301683603822235
115,7000,7,7,0.0010617321401486426
116,7000,7,11,0.001668436220233581
117,7000,7,9,0.0013650841801911117
118,7000,7,12,0.0018201122402548156
119,7000,7,5,0.0007583801001061733
120,7000,7,3,0.0004550280600637039
121,7000,7,5,0.0007583801001061733
122,7000,7,75,0.011403375399118138
123,7000,7,156,0.023719020830165728
124,7000,7,153,0.023262885814201002
125,7000,7,203,0.030865136080279763
126,7000,7,27,0.00410521514368253
127,7000,7,28,0.004257260149004106
128,7000,7,25,0.0038011251330393797
129,7000,7,3,0.00045613501596472556
130,7000,7,2,0.0003040900106431504
131,7000,7,8,0.0012163600425726016
132,7000,7,2,0.0003040900106431504
133,7000,7,2,0.0003040900106431504
134,7000,7,246,0.0375
135,7000,7,335,0.051067073170731704
136,7000,7,38,0.005792682926829268
137,7000,7,8,0.0012195121951219512
138,7000,7,6,0.0009146341463414635
139,7000,7,18,0.00274390243902439
140,7000,7,17,0.0025914634146341465
141,7000,7,3,0.00045731707317073173
142,7000,7,7,0.0010670731707317074
143,7000,7,439,0.06652523109562054
144,7000,7,18,0.0027276860130322775
145,7000,7,30,0.004546143355053796
146,7000,7,30,0.004546143355053796
147,7000,7,26,0.00393999090771329
